페이지,순번,게시일,리포트명,종목명,티커,거래소,투자의견,PDF URL,PDF 파일명,리포트 현재주가,Bear 목표가,Base 목표가,Bull 목표가,목표가 통화,목표가 세부,투자포인트,추출 상태,비고
12,3,2022-11-25T08:52:42,"Equity Research, Arista Networks",Arista Networks,ANET,NYSE,Buy,http://snusmic.com/wp-content/uploads/2022/11/22_2_3주차_수정보고서_1팀_Arist_Networks.pdf,2022-11-25_equity-research-arista-networks.pdf,132.06,,167.75,,USD,rating=Buy; base=167.75,"24 - 8. Appendix 31 #### 0. Intro 데이터센터는 오늘날 네트워크 장비 산업이 겨냥할 수 있는 가장 거대한 전방, 필연적인 성 장이 예견된 최고의 고객이다. Cisco는 산업의 제왕으로 오랫동안 군림해 온 강력한 경쟁자지 만, 그럼에도 동사는 이 싸움에서 질 자신이 없다. 동사는 Cloud Titan들이 일으킨 산업의 지각변동과 함께 탄생했다. Cloud Titan들의 터무니없 고 새로운 필요를 충족시키기 위해, 데이터센터에 가장 적합한 장비를 만들어내기 위해 동사 는 설립된 것이다. Cloud Titan은 아예 새로운 ‘표준’이 되기를 원했고, 동사는 맨손으로 거침없이 기회를 거머 쥐었다. 손에 쥔 제 표준의 위상을 방어해야 하는 Cisco와는 달랐다. 수직 계열화를 포기하고 이룬 비용 효율성, 오픈소스를 기반으...",ok,markdown reextract
12,4,2022-11-13T13:10:49,"Equity Research, 현대에너지솔루션",현대에너지솔루션,322000,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_5팀_현대에너지솔루션.pdf,2022-11-13_equity-research-현대에너지솔루션.pdf,56600.0,,82700.0,,KRW,rating=Buy; base=82700,"를 통해 미국과 유럽 시장이 가져올 체질개선 스토리를 증명하고자 한다. 목표주가: 82,700 원 현재주가: 56,600 원 상승여력: 46% 12M 주가추이 시가총액 6,339 억 원 ###### Point 1. 미국을 강타한 태양광 모듈 Shortage 신재생에너지 육성 법안을 중심으로 폭발한 태양광 수요와 세계 블록화로 인한 공급 부족 현상을 짚어보고, 현 상황 속에서 동사의 강력한 위치를 피력한다. 미국의 IRA 와 태양광 전력의 경제성이 결부되어 태양광 수요가 수직 상승하였다. 위구르 강제노 동방지법으로 미국 메이저 업체들의 수출망이 차단된 현재, 동사는 자유로운 SwingPlay, 소비자의 니즈에 최적화된 제품을 바탕으로 활개를 칠 것이다. ###### B/S data (2Q22) 자산 총계 부채 총계 6,270 억원 ####...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
12,5,2022-11-13T13:08:38,"Equity Research, 이랜텍",이랜텍,054210,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_4팀_이랜텍.pdf,2022-11-13_equity-research-이랜텍.pdf,12250.0,,17500.0,,KRW,rating=Buy; base=17500,"- PER Method (2023F) (단위: 백만 원) 2016 2017 2018 2019 2020 2021 1H22 2022E 2023E |매출액<br><br>YoY (%)|602,202 585,717 451,808 729,025 625,659 763,549<br><br>-2.7% -22.9% 61.4% -14.2% 22.0%|557,070<br><br>89.8%|1,164,976 1,337,623<br><br>52.6% 14.8%| |---|---|---|---| |매출원가 매출총이익<br><br>GPM (%)|539,070 532,242 410,474 646,403 564,703 678,511 63,132 53,475 41,334 82,622 60,956 85,039<br><br>10.5% 9.1% 9.1% 11.3% 9.7% 1...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
12,6,2022-11-13T13:08:32,"Equity Research, 우리금융지주",우리금융지주,316140,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_3팀_우리금융지주.pdf,2022-11-13_equity-research-우리금융지주.pdf,11450.0,,14700.0,,KRW,rating=Buy; base=14700,"여기에 더불어 레고랜드 사태가 불지핀 채권시장의 불안은 동사에게 큰 수혜로 다가올 전 망이다. 채권시장의 거래가 급감하자 기업들의 자금 수요는 빠르게 은행 대출로 옮겨오고 있다. 이 사태를 파악한 정부 역시 채권시장 안정을 위한 은행의 유동성 공급에 정책적 지 원을 아끼지 않고 있다. 금융시장에 찾아올 위기에 대한 가능성에 모두가 불안해하고 있을 때, 동사는 조용히 그 수혜를 받을 준비를 하고 있다. 기업들의 자금수요가 어떻게 은행의 수혜로 이어질지, 그리고 정부의 채권시장 안정 정책이 동사에게 어떠한 영향을 미칠 것인 지 살펴보자. Balance sheet data 순자산 29 조 5,060 억원 PBR ROE 증권사 인수를 통한 스텝업, 지금이 적기다 - Potential 0.31x 11.36 % 동사는 4대 금융지주 중 유일하게 증...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
12,7,2022-11-13T13:08:28,"Equity Research, S-OIL",S-OIL,010950,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_2팀_S_OIL.pdf,2022-11-13_equity-research-s-oil-3.pdf,91800.0,,122500.0,,KRW,rating=Buy; base=122500,"경유 Shortage의 최대 수혜주 11 - Point 1: 유가 전망과 Global Refinery Shortage 9 - Point 2: 그 많던 경유는 누가 다 써버렸나 13 - 4. 매출 추정 19 - 5. Valuation – Historical PBR Method 23 Appendix 31 ### Intro ##### 기름 잔치는 끝나지 않았다. 러시아-우크라이나 전쟁으로 전 세계 에너지 공급 교란이 발생한 2022년 2분기, 하늘을 찌르는 유가와 정제마진으로 인해 정유업계는 말그대로 '돈 잔치'를 벌였다. 그러나 3분기, 글로벌 인플레이션으로 인한 수요 둔화와 미국의 전략비축유 방출 등의 글로벌 이 슈들은 유가와 정제마진을 끌어내렸다. 이에 정유업계는 2분기 주가 상승분을 남김없이 반납했다. Peak-out을 넘어 정유업계의...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
12,8,2022-11-13T13:08:23,"Equity Research, 이수페타시스",이수페타시스,007660,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/11/22_2_2주차_수정보고서_1팀_이수페타시스.pdf,2022-11-13_equity-research-이수페타시스-2.pdf,5480.0,,7600.0,,KRW,rating=Buy; base=7600,"1: 중국은 탈락, 점점 좋아지는 경쟁 환경 13 - 4. 투자포인트2: 강력한 전방 수요 17 - 5. 매출 추정 23 - 6. 유상증자로 인한 지분 희석 우려 해소 26 - 7. Valuation 27 - 8. Issue & Risk: 환율의 영향 분석 - 9. Appendix - 33 - 34 ###### 1. What is MLB? ###### 1.1. PCB란 무엇인가? PCB = 전자 제품을 실장하는 기판 동사의 주력 제품인 MLB는 PCB의 일종이다. 따라서 MLB에 대해 알아보기에 앞서 PCB가 무엇인지를 알아볼 필요가 있다. PCB란 Printed Circuit Board의 약자로, 절연판 위에 동박을 입혀 회로를 형성한 기판을 말한다. 이 기판 위에 반도체, 저항, 콘덴서 등 전자부품을 실장하여 각 부품들을 전기적으로...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
12,9,2022-10-13T12:56:37,"Equity Research, 아이씨에이치",아이씨에이치,368600,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_5팀_아이씨에이치.pdf,2022-10-13_equity-research-아이씨에이치.pdf,26300.0,,31100.0,,KRW,rating=Buy; base=31100,"을 진행해 보았다. 본 보고서를 읽는 각 투자자들이 동사 신사업에 거는 기대감만큼 추가적인 업사이드를 반영하면 될 것이다. 목표주가: 31,100 현재주가: 26,300 상승여력: 18% 12M 주가추이 시가총액 1,489 억 원 ###### Point 1. Most Fabulous Antenna를 소개할게 동사가 쌓아온 기술 역량이 ‘19년도 출시한 MFA로 열매를 맺었다. R2R공정과 기초소 재 기술력으로 가격경쟁력과 영업이익률을 동시에 챙긴 MFA는 ‘19년부터 삼성전자 보급형 라인업을 중심으로 탑재되기 시작했고, 삼성전자의 얼굴인 플래그십과 웨어러 블에도 침투하며 경쟁 제품인 FPCB 안테나를 완벽하게 대체해 나가고 있다. 심지어 LDS 안테나를 대체할 수밖에 없는 후발주자 MFCA는 중국 진출이 기대되며, 동사는 이미 CAPA를...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
12,10,2022-10-13T12:56:19,"Equity Research, 아프리카TV",아프리카TV,067160,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_4팀_아프리카TV.pdf,2022-10-13_equity-research-아프리카tv.pdf,75500.0,,101500.0,,KRW,rating=Buy; base=101500,"- Historical PER Valuation 26 Appendix 31 ###### 동사의 주주가 되기 위한 준비 – 기업분석 그림 1-1. 동사 주가 추이 (단위: 원) |0<br><br>50,000<br><br>100,000<br><br>150,000<br><br>200,000<br><br>250,000<br><br>4 Q 1 8<br><br>1 Q 1 9<br><br>2 Q 1 9<br><br>3 Q 1 9<br><br>4 Q 1 9<br><br>1 Q<br>2 0<br><br><br>2 Q 2 0<br><br>3 Q 2 0<br><br>4 Q 2 0<br><br>1 Q<br>2 1<br><br><br>2 Q 2 1<br><br>3 Q 2 1<br><br>4 Q 2 1<br><br>1 Q<br>2 2<br><br><br>2 Q...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
12,11,2022-10-13T12:56:03,"Equity Research, 나스미디어",나스미디어,089600,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_3팀_나스미디어.pdf,2022-10-13_equity-research-나스미디어.pdf,29550.0,,45500.0,,KRW,rating=Buy; base=45500,"1. 거대한 파도, NETFLIX 광고요금제 명실상부 NO.1 거대 스트리밍 플랫폼인 NETFLIX가 광고요금제 도입을 앞두고 있다. <투자포인트 1>에서는 NETFLIX가 국내 OTT 광고시장에 진출하는데 있어 동사와의 파트너십이 필연적임을 설명하고자 한다. 더불어 동사의 사업구조상 카니발리제이션 에 대한 우려없이 OTT 광고시장 개화로 인한 수혜를 온전히 흡수할 수 있음을 피력 한다. ###### 투자포인트 2. 튼튼한 체력, 본업도 견조하다 앞서 NETFLIX발 업사이드가 기대되는 이유를 밝혔다면, <투자포인트 2>를 통해 동 - 사의 본업 또한 탄탄히 성장할 것임을 밝히고자 한다. 코로나가 야기한 급격한 디지 털 전환과 광고주들의 지속적인 온라인 광고 선호가 더해져 온라인 광고 시장은 꾸 준히 성장할 것이다. 더불어 엔데믹 업종...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
12,12,2022-10-13T12:55:46,"Equity Research, HPSP",HPSP,403870,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_2팀_HPSP.pdf,2022-10-13_equity-research-hpsp.pdf,57500.0,,89100.0,,KRW,rating=Buy; base=89100,"11 - Point 1: 고압 수소 어닐링의 등장, 독점적 지위 구축 11 - Point 2: 겨울에도 선단화는 계속된다 14 - 4. Issue & Risk 19 - 5. 매출 추정 - 6. Valuation – Peer PER Method 21 26 Appendix 31 ### Intro ###### 적도의 겨울은 춥지 않다. 차갑게 얼어버린 반도체 시장에도 분명히 적도는 존재한다. 코로나 시기에 황금기를 맞았던 반도체 시장은 높은 기저와 글로벌 인플레이션으로 인한 세트 수 요의 피크아웃에 직면하여 Down-Cycle의 길을 걷고 있다. 최전방의 수요가 따라주지 못하자 칩 단가는 곤두박질치고 있으며, 반도체 기업들은 손실을 최소화하고자 적극적으로 공급을 조절하고 있다. ###### 그러나 불확실성이 가득한 지금의 반도체 시장에서도 명...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
13,1,2022-10-13T12:55:03,"Equity Research, 바이오플러스",바이오플러스,099430,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/10/22_2_1주차_수정보고서_1팀_바이오플러스.pdf,2022-10-13_equity-research-바이오플러스.pdf,29100.0,,42900.0,,KRW,rating=Buy; base=42900,"Peer PER Method 21 - 7. Appendix 31 #### 1. 산업 분석 ###### 1.1. 필러란 무엇인가? 히알루론산 필러에 중점! 필러(Filler)는 원어의 의미 그대로 피부의 파이거나 처진 곳을 볼륨감 있게 ‘채워 주는’ 주사 제를 말한다. 주로 이마, 턱, 입술에 시술되어 짧게는 6개월부터 길게는 2-3년간 효과가 지 속된다. 필러는 그 성분에 따라 다양한 종류의 제품이 존재하지만, 현재 히알루론산 필러가 압도적인 인기를 누리며 시장의 약 80%를 점유하고 있다. 그 외에 콜라겐, 덱스트란 등의 성분으로 필러를 제작하기도 하지만, 본 보고서에서는 여타 제품보다는 히알루론산 필러에 중점을 두고 다루고자 한다. |그림 1-1. 히알루론산 필러 HyalDew<br><br>|그림 1-2. 히알루론산 분자와 결합하는...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
13,2,2022-06-08T15:26:56,"Equity Research, 동아쏘시오홀딩스",동아쏘시오홀딩스,000640,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/06/22_1_4주차_수정보고서_5팀_동아쏘시오홀딩스.pdf,2022-06-08_equity-research-동아쏘시오홀딩스.pdf,107000.0,,155500.0,,KRW,rating=Buy; base=155500,"는 다음과 같다. 목표주가: 155,500 원 현재주가: 107,000 원 상승여력: 45% 12M 주가추이 시가총액 6,793 억원 - Point 1. 동아제약, 동사에겐 박카스 같은 존재 동아제약의 실적 성장과 체질 개선의 흐름이 감지된다. 효자 제품, 박카스의 가격이 6년만에 인상됨에 따라 동아제약은 공급자 우위 시장에서 가격인상 효과를 온전히 누릴 것으로 기대된다. 이에 그치지 않고 동아제약은 성장잠재력이 높은 건강기능식 품 제품군 출시를 적극 확대하며 제2의 박카스들을 지속 발굴할 것이다. - Point 2. 든든한 일꾼, 용마로지스 & 수석! 그룹 외부 확장에 성공해 의약품 물류 시장의 선두가 된 용마로지스와 그룹 내부의 포장재 원가를 방어하는 수석은 지속적으로 그룹 전체의 수직계열화에 기여함으로써 안정성을 책임질 것이다. -...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
13,3,2022-06-08T15:26:54,"Equity Research, 영원무역홀딩스",영원무역홀딩스,009970,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/06/22_1_4주차_수정보고서_4팀_영원무역홀딩스.pdf,2022-06-08_equity-research-영원무역홀딩스.pdf,57700.0,,85000.0,,KRW,rating=Buy; base=85000,"25 - 5. Appendix. 31 ##### Intro ###### 금리 상승기, Market Regime이 변화하는 변곡점이다. 지주사들의 주가는 2020년 이후 하락세였다. 강세장에서 지주사의 Underperform은 특이한 일이 아니다. 지주사 NAV 변화를 시가총액이 유달리 느리게 반영해온 이유 중 하나는, 모멘 텀이 직접적으로 작용하는 자회사에 대한 선호가 높아지고 간접적으로 수혜를 보는 지주회사 는 회피했기 때문일 것이다. 강세장 시장 참여자 행태를 반영하는 현상이라고 할 수 있다. 그러나 언제까지나 이러한 상황이 유지되지는 못할 것이다. 급격한 금리 상승은 상승폭이 컸 던 종목들의 밸류에이션 조정을 야기했다. 성장가치가 커지는 시장이 강세장이지만, 반대로 저성장 국면에서 성장을 찾기 쉽지 않다. 인플레이션과 금리 인상으로...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
13,4,2022-06-08T15:26:52,"Equity Research, 티와이홀딩스",티와이홀딩스,363280,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/06/22_1_4주차_수정보고서_3팀_티와이홀딩스.pdf,2022-06-08_equity-research-티와이홀딩스.pdf,25300.0,,38100.0,,KRW,rating=Buy; base=38100,"1. 폐기물 절대강자 에코비트, Long live the KING! 시가총액 1 조 2,885 억원 폐기물 산업이 좋은 이유는 명확하다. 증가하는 폐기물과 감소하는 잔여 매립용량, 제한적인 증설이 지속적인 단가 상승을 불러오기 때문이다. 그렇다면 이렇게 좋은 폐기물 처리업 시장 내에서 압도적인 1위 기업은 어디일까? 익숙하게 떠오르는 상장사들이 있겠지만, 놀랍게도 전 부 아니다. 본 보고서와 함께 지역별 압도적인 점유율을 바탕으로 시장을 지배하는 폐기물 절 대강자, 에코비트를 알아보자. 시장 최대 플레이어임에도 불구하고 상장되어 있지 않아 동사를 통해서만 투자할 수 있다는 점까지 완벽하다. Balance sheet data 15,750 억원 0.97 x 11.58 % 순자산 PBR ROE ###### 투자포인트 2. 든든하게 버텨주는 S...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
13,5,2022-06-08T15:26:49,"Equity Research, DL",DL,000210,KRX,Buy,http://snusmic.com/wp-content/uploads/2022/06/22_1_4주차_수정보고서_2팀_DL.pdf,2022-06-08_equity-research-dl.pdf,68000.0,,102000.0,,KRW,rating=Buy; base=102000,"– SOTP Method (with PBR) 27 - 7. Appendix 31 ### Intro ###### 지속성과 성장성. 얼핏 봐도 굉장히 달라보이는 두 성격이다. 지속성은 오늘과 내일의 같음을 이야기하고, 성장성은 오늘보다 더 자란 내일을 이야기한다. 모순되어 보이는 두 성격임에도, 주식 투자자들은 항상 지속성과 성장성을 갖춘 종목을 찾는 다. 이는 흔히들 이야기하는 지속가능한 성장과는 또 다른 개념이다. 지속성과 성장성을 갖춘 종 목이란, 꾸준해야 할 때는 꾸준하고, 성장해야 할 때는 성장하는 종목이다. ###### 그리고 이 지속성과 성장성을 지주사에 적용하면, 안정적인 사업 포트폴리오를 갖춰 지속적 인 현금흐름을 창출하며, M&A를 통한 Step-Up 성장을 이룰 수 있는 회사이다. 결국 이는 하방이 닫혀있고 상방이 열려있...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
